method,base_method,iteration,round,block_id,worker_count,eval_point,delta,target_delta,smoothing_delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,candidate_id,candidate_parameters,candidate_rounds,target_total_work,dataset,comparison_method,dataset_key,train_accuracy,ablation_stage,ablation_method
NOG-ZO,NOG,126,126,63,8,y_bar,0.1,0.1,0.05,2,0.01,0.2728797197341919,10.814573049545288,724,100724,200724,1102513291,szo,131072,131072,16384,"[16384, 16384, 16384, 16384, 16384, 16384, 16384, 16384]",4194304,128,128,-0.6026868224143982,0.1703401356935501,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,130,130,65,8,y_bar,0.1,0.1,0.05,2,0.01,0.2817188203334808,11.15653157234192,724,100724,200724,1102513291,szo,135168,135168,16896,"[16896, 16896, 16896, 16896, 16896, 16896, 16896, 16896]",4325376,132,132,-0.6187176704406738,0.1650159657001495,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,134,134,67,8,y_bar,0.1,0.1,0.05,2,0.01,0.2758028209209442,11.497192859649658,724,100724,200724,1102513291,szo,139264,139264,17408,"[17408, 17408, 17408, 17408, 17408, 17408, 17408, 17408]",4456448,136,136,-0.6336870193481445,0.1597478240728378,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,138,138,69,8,y_bar,0.1,0.1,0.05,2,0.01,0.2387222349643707,11.8354754447937,724,100724,200724,1102513291,szo,143360,143360,17920,"[17920, 17920, 17920, 17920, 17920, 17920, 17920, 17920]",4587520,140,140,-0.6466639041900635,0.1549413502216339,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,142,142,71,8,y_bar,0.1,0.1,0.05,2,0.01,0.2595382630825043,12.163903951644896,724,100724,200724,1102513291,szo,147456,147456,18432,"[18432, 18432, 18432, 18432, 18432, 18432, 18432, 18432]",4718592,144,144,-0.6620326638221741,0.1489547491073608,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,146,146,73,8,y_bar,0.1,0.1,0.05,2,0.01,0.2442851364612579,12.503759384155272,724,100724,200724,1102513291,szo,151552,151552,18944,"[18944, 18944, 18944, 18944, 18944, 18944, 18944, 18944]",4849664,148,148,-0.6745727062225342,0.143799751996994,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,150,150,75,8,y_bar,0.1,0.1,0.05,2,0.01,0.2567760646343231,12.839271545410156,724,100724,200724,1102513291,szo,155648,155648,19456,"[19456, 19456, 19456, 19456, 19456, 19456, 19456, 19456]",4980736,152,152,-0.6875709891319275,0.1381743997335434,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,154,154,77,8,y_bar,0.1,0.1,0.05,2,0.01,0.2627920508384704,13.160182237625122,724,100724,200724,1102513291,szo,159744,159744,19968,"[19968, 19968, 19968, 19968, 19968, 19968, 19968, 19968]",5111808,156,156,-0.6996725797653198,0.1326501071453094,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,158,158,79,8,y_bar,0.1,0.1,0.05,2,0.01,0.2623843550682068,13.502719640731812,724,100724,200724,1102513291,szo,163840,163840,20480,"[20480, 20480, 20480, 20480, 20480, 20480, 20480, 20480]",5242880,160,160,-0.7120703458786011,0.1266341060400009,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,162,162,81,8,y_bar,0.1,0.1,0.05,2,0.01,0.2254638522863388,13.850302696228027,724,100724,200724,1102513291,szo,167936,167936,20992,"[20992, 20992, 20992, 20992, 20992, 20992, 20992, 20992]",5373952,164,164,-0.7245645523071289,0.1201682761311531,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,166,166,83,8,y_bar,0.1,0.1,0.05,2,0.01,0.2520619332790375,14.19261598587036,724,100724,200724,1102513291,szo,172032,172032,21504,"[21504, 21504, 21504, 21504, 21504, 21504, 21504, 21504]",5505024,168,168,-0.734217643737793,0.1148647964000701,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,170,170,85,8,y_bar,0.1,0.1,0.05,2,0.01,0.2220553308725357,14.536920547485352,724,100724,200724,1102513291,szo,176128,176128,22016,"[22016, 22016, 22016, 22016, 22016, 22016, 22016, 22016]",5636096,172,172,-0.7445818781852722,0.1088529825210571,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,174,174,87,8,y_bar,0.1,0.1,0.05,2,0.01,0.2252155393362045,14.874017477035522,724,100724,200724,1102513291,szo,180224,180224,22528,"[22528, 22528, 22528, 22528, 22528, 22528, 22528, 22528]",5767168,176,176,-0.7547319531440735,0.1025760322809219,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,178,178,89,8,y_bar,0.1,0.1,0.05,2,0.01,0.2491347640752792,15.22039532661438,724,100724,200724,1102513291,szo,184320,184320,23040,"[23040, 23040, 23040, 23040, 23040, 23040, 23040, 23040]",5898240,180,180,-0.7633177042007446,0.0968977212905883,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,182,182,91,8,y_bar,0.1,0.1,0.05,2,0.01,0.2210771143436432,15.560937643051147,724,100724,200724,1102513291,szo,188416,188416,23552,"[23552, 23552, 23552, 23552, 23552, 23552, 23552, 23552]",6029312,184,184,-0.7726454734802246,0.0902886241674423,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,186,186,93,8,y_bar,0.1,0.1,0.05,2,0.01,0.1810931861400604,15.902544975280762,724,100724,200724,1102513291,szo,192512,192512,24064,"[24064, 24064, 24064, 24064, 24064, 24064, 24064, 24064]",6160384,188,188,-0.7802591323852539,0.0844836607575416,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,190,190,95,8,y_bar,0.1,0.1,0.05,2,0.01,0.1784655004739761,16.23754119873047,724,100724,200724,1102513291,szo,196608,196608,24576,"[24576, 24576, 24576, 24576, 24576, 24576, 24576, 24576]",6291456,192,192,-0.7871878743171692,0.0787729322910308,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,194,194,97,8,y_bar,0.1,0.1,0.05,2,0.01,0.1898399740457534,16.582695960998535,724,100724,200724,1102513291,szo,200704,200704,25088,"[25088, 25088, 25088, 25088, 25088, 25088, 25088, 25088]",6422528,196,196,-0.794757604598999,0.0719904527068138,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,198,198,99,8,y_bar,0.1,0.1,0.05,2,0.01,0.1744633615016937,16.922614812850952,724,100724,200724,1102513291,szo,204800,204800,25600,"[25600, 25600, 25600, 25600, 25600, 25600, 25600, 25600]",6553600,200,200,-0.8007250428199768,0.0661433488130569,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,202,202,101,8,y_bar,0.1,0.1,0.05,2,0.01,0.2142145782709121,17.261887550354004,724,100724,200724,1102513291,szo,208896,208896,26112,"[26112, 26112, 26112, 26112, 26112, 26112, 26112, 26112]",6684672,204,204,-0.8053933382034302,0.061146255582571,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,206,206,103,8,y_bar,0.1,0.1,0.05,2,0.01,0.1992561966180801,17.600237607955933,724,100724,200724,1102513291,szo,212992,212992,26624,"[26624, 26624, 26624, 26624, 26624, 26624, 26624, 26624]",6815744,208,208,-0.8106639385223389,0.0549724772572517,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,210,210,105,8,y_bar,0.1,0.1,0.05,2,0.01,0.1845531910657882,17.94649600982666,724,100724,200724,1102513291,szo,217088,217088,27136,"[27136, 27136, 27136, 27136, 27136, 27136, 27136, 27136]",6946816,212,212,-0.8151459693908691,0.0490946546196937,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,214,214,107,8,y_bar,0.1,0.1,0.05,2,0.01,0.1680409759283065,18.28481388092041,724,100724,200724,1102513291,szo,221184,221184,27648,"[27648, 27648, 27648, 27648, 27648, 27648, 27648, 27648]",7077888,216,216,-0.8189752697944641,0.0435017943382263,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,218,218,109,8,y_bar,0.1,0.1,0.05,2,0.01,0.152380883693695,18.628782749176025,724,100724,200724,1102513291,szo,225280,225280,28160,"[28160, 28160, 28160, 28160, 28160, 28160, 28160, 28160]",7208960,220,220,-0.8225083351135254,0.0375953987240791,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,222,222,111,8,y_bar,0.1,0.1,0.05,2,0.01,0.1660816222429275,18.96738314628601,724,100724,200724,1102513291,szo,229376,229376,28672,"[28672, 28672, 28672, 28672, 28672, 28672, 28672, 28672]",7340032,224,224,-0.8255442976951599,0.0316715687513351,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,226,226,113,8,y_bar,0.1,0.1,0.05,2,0.01,0.1615095287561416,19.312675952911377,724,100724,200724,1102513291,szo,233472,233472,29184,"[29184, 29184, 29184, 29184, 29184, 29184, 29184, 29184]",7471104,228,228,-0.827899158000946,0.0262549296021461,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,230,230,115,8,y_bar,0.1,0.1,0.05,2,0.01,0.1512510925531387,19.653156995773315,724,100724,200724,1102513291,szo,237568,237568,29696,"[29696, 29696, 29696, 29696, 29696, 29696, 29696, 29696]",7602176,232,232,-0.8294087052345276,0.022127540782094,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,234,234,117,8,y_bar,0.1,0.1,0.05,2,0.01,0.1791033595800399,19.991549730300903,724,100724,200724,1102513291,szo,241664,241664,30208,"[30208, 30208, 30208, 30208, 30208, 30208, 30208, 30208]",7733248,236,236,-0.8306860327720642,0.017859810963273,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,238,238,119,8,y_bar,0.1,0.1,0.05,2,0.01,0.1593785583972931,20.336564779281616,724,100724,200724,1102513291,szo,245760,245760,30720,"[30720, 30720, 30720, 30720, 30720, 30720, 30720, 30720]",7864320,240,240,-0.8313340544700623,0.0151477940380573,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,242,242,121,8,y_bar,0.1,0.1,0.05,2,0.01,0.1611950546503067,20.672127723693848,724,100724,200724,1102513291,szo,249856,249856,31232,"[31232, 31232, 31232, 31232, 31232, 31232, 31232, 31232]",7995392,244,244,-0.8314588069915771,0.0143540306016802,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,246,246,123,8,y_bar,0.1,0.1,0.05,2,0.01,0.1834891438484192,21.01444935798645,724,100724,200724,1102513291,szo,253952,253952,31744,"[31744, 31744, 31744, 31744, 31744, 31744, 31744, 31744]",8126464,248,248,-0.8311662673950195,0.015363116748631,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,250,250,125,8,y_bar,0.1,0.1,0.05,2,0.01,0.1612249910831451,21.352855920791622,724,100724,200724,1102513291,szo,258048,258048,32256,"[32256, 32256, 32256, 32256, 32256, 32256, 32256, 32256]",8257536,252,252,-0.8304424285888672,0.0178331062197685,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,254,254,127,8,y_bar,0.1,0.1,0.05,2,0.01,0.1796110272407531,21.68275666236877,724,100724,200724,1102513291,szo,262144,262144,32768,"[32768, 32768, 32768, 32768, 32768, 32768, 32768, 32768]",8388608,256,256,-0.8290578126907349,0.0219433363527059,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,258,258,129,8,y_bar,0.1,0.1,0.05,2,0.01,0.1675066202878952,22.024559259414676,724,100724,200724,1102513291,szo,266240,266240,33280,"[33280, 33280, 33280, 33280, 33280, 33280, 33280, 33280]",8519680,260,260,-0.8276435136795044,0.0254753567278385,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,262,262,131,8,y_bar,0.1,0.1,0.05,2,0.01,0.1747485101222992,22.37258005142212,724,100724,200724,1102513291,szo,270336,270336,33792,"[33792, 33792, 33792, 33792, 33792, 33792, 33792, 33792]",8650752,264,264,-0.8259972333908081,0.0290031768381595,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,266,266,133,8,y_bar,0.1,0.1,0.05,2,0.01,0.1717669516801834,22.71224355697632,724,100724,200724,1102513291,szo,274432,274432,34304,"[34304, 34304, 34304, 34304, 34304, 34304, 34304, 34304]",8781824,268,268,-0.823799729347229,0.032912828028202,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,270,270,135,8,y_bar,0.1,0.1,0.05,2,0.01,0.1779924482107162,23.03414273262024,724,100724,200724,1102513291,szo,278528,278528,34816,"[34816, 34816, 34816, 34816, 34816, 34816, 34816, 34816]",8912896,272,272,-0.8214899301528931,0.0366101376712322,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,274,274,137,8,y_bar,0.1,0.1,0.05,2,0.01,0.1568702161312103,23.364022493362427,724,100724,200724,1102513291,szo,282624,282624,35328,"[35328, 35328, 35328, 35328, 35328, 35328, 35328, 35328]",9043968,276,276,-0.8187470436096191,0.0405112095177173,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,278,278,139,8,y_bar,0.1,0.1,0.05,2,0.01,0.1981921643018722,23.710821866989136,724,100724,200724,1102513291,szo,286720,286720,35840,"[35840, 35840, 35840, 35840, 35840, 35840, 35840, 35840]",9175040,280,280,-0.8165761232376099,0.0433168374001979,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,282,282,141,8,y_bar,0.1,0.1,0.05,2,0.01,0.1634043008089065,24.0297966003418,724,100724,200724,1102513291,szo,290816,290816,36352,"[36352, 36352, 36352, 36352, 36352, 36352, 36352, 36352]",9306112,284,284,-0.8144465684890747,0.0457630231976509,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,286,286,143,8,y_bar,0.1,0.1,0.05,2,0.01,0.1850836724042892,24.359952926635746,724,100724,200724,1102513291,szo,294912,294912,36864,"[36864, 36864, 36864, 36864, 36864, 36864, 36864, 36864]",9437184,288,288,-0.8119933009147644,0.0483387671411037,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,290,290,145,8,y_bar,0.1,0.1,0.05,2,0.01,0.1902303546667099,24.675779342651367,724,100724,200724,1102513291,szo,299008,299008,37376,"[37376, 37376, 37376, 37376, 37376, 37376, 37376, 37376]",9568256,292,292,-0.8097453713417053,0.0504919029772281,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,294,294,147,8,y_bar,0.1,0.1,0.05,2,0.01,0.1964181959629058,25.020991802215576,724,100724,200724,1102513291,szo,303104,303104,37888,"[37888, 37888, 37888, 37888, 37888, 37888, 37888, 37888]",9699328,296,296,-0.8078216314315796,0.0521670766174793,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,298,298,149,8,y_bar,0.1,0.1,0.05,2,0.01,0.1692369729280471,25.3689398765564,724,100724,200724,1102513291,szo,307200,307200,38400,"[38400, 38400, 38400, 38400, 38400, 38400, 38400, 38400]",9830400,300,300,-0.8063479661941528,0.0532959327101707,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,302,302,151,8,y_bar,0.1,0.1,0.05,2,0.01,0.1659750938415527,25.70942068099976,724,100724,200724,1102513291,szo,311296,311296,38912,"[38912, 38912, 38912, 38912, 38912, 38912, 38912, 38912]",9961472,304,304,-0.8049306869506836,0.0542540177702903,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,306,306,153,8,y_bar,0.1,0.1,0.05,2,0.01,0.1816902011632919,26.043298959732056,724,100724,200724,1102513291,szo,315392,315392,39424,"[39424, 39424, 39424, 39424, 39424, 39424, 39424, 39424]",10092544,308,308,-0.8040297031402588,0.0547193959355354,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,310,310,155,8,y_bar,0.1,0.1,0.05,2,0.01,0.1648041903972625,26.38638043403625,724,100724,200724,1102513291,szo,319488,319488,39936,"[39936, 39936, 39936, 39936, 39936, 39936, 39936, 39936]",10223616,312,312,-0.8036614656448364,0.0546479374170303,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,314,314,157,8,y_bar,0.1,0.1,0.05,2,0.01,0.1757961362600326,26.740889072418213,724,100724,200724,1102513291,szo,323584,323584,40448,"[40448, 40448, 40448, 40448, 40448, 40448, 40448, 40448]",10354688,316,316,-0.8037245273590088,0.0541294142603874,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,318,318,159,8,y_bar,0.1,0.1,0.05,2,0.01,0.1823047548532486,27.07313585281372,724,100724,200724,1102513291,szo,327680,327680,40960,"[40960, 40960, 40960, 40960, 40960, 40960, 40960, 40960]",10485760,320,320,-0.8043474555015564,0.0528431311249733,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,322,322,161,8,y_bar,0.1,0.1,0.05,2,0.01,0.1896330714225769,27.42964053153992,724,100724,200724,1102513291,szo,331776,331776,41472,"[41472, 41472, 41472, 41472, 41472, 41472, 41472, 41472]",10616832,324,324,-0.8050770163536072,0.0515180937945842,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,326,326,163,8,y_bar,0.1,0.1,0.05,2,0.01,0.1770762503147125,27.767517805099487,724,100724,200724,1102513291,szo,335872,335872,41984,"[41984, 41984, 41984, 41984, 41984, 41984, 41984, 41984]",10747904,328,328,-0.8063652515411377,0.0492857173085212,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
NOG-ZO,NOG,330,330,165,8,y_bar,0.1,0.1,0.05,2,0.01,0.2002737075090408,28.11181879043579,724,100724,200724,1102513291,szo,339968,339968,42496,"[42496, 42496, 42496, 42496, 42496, 42496, 42496, 42496]",10878976,332,332,-0.807619035243988,0.0470765456557273,0.1,NOG-ZO__M-2__eta-0p01__smooth_B-8,"{""M"": 2, ""eta"": 0.01, ""smooth_B"": 8}",958,983040,SyntheticMaxSinL1,current_NOG-opt,synthetic_maxsinl1,,formal,NOG-ZO
